date,state,demo_age_5_17,bio_age_5_17,age_5_17,gap_5_17
14-12-2025,Sikkim,3,8.0,0.0,3.0
14-12-2025,Tamil Nadu,2684,2716.0,0.0,2684.0
14-12-2025,Telangana,1704,611.0,0.0,1704.0
14-12-2025,Tripura,44,95.0,0.0,44.0
14-12-2025,Uttar Pradesh,4211,3475.0,0.0,4211.0
14-12-2025,Uttarakhand,223,755.0,0.0,223.0
14-12-2025,WESTBENGAL,0,0.0,0.0,0.0
14-12-2025,West Bengal,934,1817.0,0.0,934.0
15-09-2025,Andaman & Nicobar Islands,2,1.0,0.0,2.0
15-09-2025,Andaman and Nicobar Islands,3,67.0,1.0,2.0
15-09-2025,Andhra Pradesh,1634,3865.0,141.0,1493.0
15-09-2025,Arunachal Pradesh,98,203.0,46.0,52.0
15-09-2025,Assam,1294,3955.0,552.0,742.0
15-09-2025,Bihar,4024,8234.0,2439.0,1585.0
15-09-2025,Chandigarh,42,149.0,4.0,38.0
15-09-2025,Chhattisgarh,1112,3176.0,183.0,929.0
15-09-2025,Dadra & Nagar Haveli,3,0.0,0.0,3.0
15-09-2025,Dadra and Nagar Haveli,24,229.0,1.0,23.0
15-09-2025,Dadra and Nagar Haveli and Daman and Diu,11,5.0,0.0,11.0
15-09-2025,Daman & Diu,6,2.0,0.0,6.0
15-09-2025,Daman and Diu,8,52.0,0.0,8.0
15-09-2025,Delhi,735,2813.0,166.0,569.0
15-09-2025,Goa,20,97.0,4.0,16.0
15-09-2025,Gujarat,1781,8190.0,634.0,1147.0
15-09-2025,Haryana,914,3803.0,59.0,855.0
15-09-2025,Himachal Pradesh,240,878.0,12.0,228.0
15-09-2025,Jammu & Kashmir,0,0.0,0.0,0.0
15-09-2025,Jammu and Kashmir,323,1523.0,91.0,232.0
15-09-2025,Jharkhand,924,3802.0,556.0,368.0
15-09-2025,Karnataka,1496,4534.0,249.0,1247.0
15-09-2025,Kerala,564,1469.0,121.0,443.0
15-09-2025,Ladakh,4,31.0,0.0,4.0
15-09-2025,Lakshadweep,4,8.0,0.0,4.0
15-09-2025,Madhya Pradesh,2534,10660.0,1023.0,1511.0
15-09-2025,Maharashtra,2326,45654.0,833.0,1493.0
15-09-2025,Manipur,164,747.0,46.0,118.0
15-09-2025,Meghalaya,109,215.0,189.0,-80.0
15-09-2025,Mizoram,44,423.0,11.0,33.0
15-09-2025,Nagaland,40,90.0,48.0,-8.0
15-09-2025,Odisha,1362,5850.0,315.0,1047.0
15-09-2025,Orissa,25,55.0,3.0,22.0
15-09-2025,Pondicherry,15,62.0,2.0,13.0
15-09-2025,Puducherry,57,214.0,1.0,56.0
15-09-2025,Punjab,440,2011.0,79.0,361.0
15-09-2025,Rajasthan,2114,25926.0,1046.0,1068.0
15-09-2025,Sikkim,24,15.0,10.0,14.0
15-09-2025,Tamil Nadu,2619,3816.0,304.0,2315.0
15-09-2025,Telangana,1359,3756.0,215.0,1144.0
15-09-2025,Tripura,116,218.0,21.0,95.0
15-09-2025,Uttar Pradesh,9594,41024.0,2765.0,6829.0
15-09-2025,Uttarakhand,335,1219.0,43.0,292.0
15-09-2025,WESTBENGAL,0,0.0,0.0,0.0
15-09-2025,West Bengal,2289,4765.0,738.0,1551.0
15-09-2025,Westbengal,0,0.0,0.0,0.0
15-09-2025,andhra pradesh,0,1.0,0.0,0.0
15-10-2025,Andaman & Nicobar Islands,0,2.0,0.0,0.0
15-10-2025,Andaman and Nicobar Islands,13,64.0,0.0,13.0
15-10-2025,Andhra Pradesh,2391,2992.0,134.0,2257.0
15-10-2025,Arunachal Pradesh,103,81.0,25.0,78.0
15-10-2025,Assam,927,919.0,397.0,530.0
15-10-2025,Bihar,6570,5241.0,3824.0,2746.0
15-10-2025,Chandigarh,58,23.0,5.0,53.0
15-10-2025,Chhatisgarh,0,0.0,0.0,0.0
15-10-2025,Chhattisgarh,1182,2004.0,162.0,1020.0
15-10-2025,Dadra & Nagar Haveli,4,0.0,0.0,4.0
15-10-2025,Dadra and Nagar Haveli,6,8.0,0.0,6.0
15-10-2025,Dadra and Nagar Haveli and Daman and Diu,7,2.0,0.0,7.0
15-10-2025,Daman & Diu,1,1.0,0.0,1.0
15-10-2025,Daman and Diu,3,12.0,0.0,3.0
15-10-2025,Delhi,660,521.0,119.0,541.0
15-10-2025,Goa,29,32.0,5.0,24.0
15-10-2025,Gujarat,2094,3268.0,380.0,1714.0
15-10-2025,Haryana,962,2922.0,60.0,902.0
15-10-2025,Himachal Pradesh,188,1847.0,8.0,180.0
15-10-2025,Jammu & Kashmir,0,0.0,0.0,0.0
15-10-2025,Jammu and Kashmir,357,2384.0,82.0,275.0
15-10-2025,Jharkhand,1028,3566.0,565.0,463.0
15-10-2025,Karnataka,1932,3049.0,260.0,1672.0
15-10-2025,Kerala,794,937.0,153.0,641.0
15-10-2025,Ladakh,8,22.0,2.0,6.0
15-10-2025,Lakshadweep,6,13.0,1.0,5.0
15-10-2025,Madhya Pradesh,2799,9011.0,746.0,2053.0
15-10-2025,Maharashtra,2991,13863.0,666.0,2325.0
15-10-2025,Manipur,318,924.0,106.0,212.0
15-10-2025,Meghalaya,53,99.0,91.0,-38.0
15-10-2025,Mizoram,44,127.0,8.0,36.0
15-10-2025,Nagaland,122,213.0,69.0,53.0
15-10-2025,Odisha,1803,4555.0,316.0,1487.0
15-10-2025,Orissa,23,21.0,4.0,19.0
15-10-2025,Pondicherry,13,28.0,0.0,13.0
15-10-2025,Puducherry,50,77.0,1.0,49.0
15-10-2025,Punjab,344,2001.0,85.0,259.0
15-10-2025,Rajasthan,1835,9049.0,910.0,925.0
15-10-2025,Sikkim,22,60.0,10.0,12.0
15-10-2025,Tamil Nadu,4213,6748.0,336.0,3877.0
15-10-2025,Telangana,2395,3619.0,215.0,2180.0
15-10-2025,Tripura,92,255.0,19.0,73.0
15-10-2025,Uttar Pradesh,8554,26413.0,3260.0,5294.0
15-10-2025,Uttarakhand,384,1687.0,60.0,324.0
15-10-2025,WEST BENGAL,0,0.0,0.0,0.0
15-10-2025,WESTBENGAL,0,0.0,0.0,0.0
15-10-2025,West  Bengal,0,0.0,0.0,0.0
15-10-2025,West Bengal,2115,2795.0,691.0,1424.0
15-10-2025,West bengal,0,0.0,0.0,0.0
15-10-2025,odisha,0,0.0,0.0,0.0
15-11-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
15-11-2025,Andaman and Nicobar Islands,5,12.0,0.0,5.0
15-11-2025,Andhra Pradesh,2837,7075.0,325.0,2512.0
15-11-2025,Arunachal Pradesh,55,173.0,37.0,18.0
15-11-2025,Assam,644,1948.0,1220.0,-576.0
15-11-2025,Bihar,3127,3342.0,6064.0,-2937.0
15-11-2025,Chandigarh,27,58.0,1.0,26.0
15-11-2025,Chhattisgarh,851,1913.0,548.0,303.0
15-11-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
15-11-2025,Dadra and Nagar Haveli,13,20.0,3.0,10.0
15-11-2025,Dadra and Nagar Haveli and Daman and Diu,6,1.0,0.0,6.0
15-11-2025,Daman & Diu,0,2.0,0.0,0.0
15-11-2025,Daman and Diu,1,14.0,0.0,1.0
15-11-2025,Delhi,394,1133.0,213.0,181.0
15-11-2025,Goa,17,164.0,2.0,15.0
15-11-2025,Gujarat,1213,3351.0,931.0,282.0
15-11-2025,Haryana,597,2123.0,253.0,344.0
15-11-2025,Himachal Pradesh,173,743.0,16.0,157.0
15-11-2025,Jammu & Kashmir,0,0.0,0.0,0.0
15-11-2025,Jammu and Kashmir,262,2513.0,304.0,-42.0
15-11-2025,Jharkhand,782,1393.0,2208.0,-1426.0
15-11-2025,Karnataka,1387,4377.0,432.0,955.0
15-11-2025,Kerala,726,2865.0,494.0,232.0
15-11-2025,Ladakh,7,4.0,3.0,4.0
15-11-2025,Lakshadweep,5,9.0,0.0,5.0
15-11-2025,Madhya Pradesh,1321,3648.0,1662.0,-341.0
15-11-2025,Maharashtra,2060,16462.0,1088.0,972.0
15-11-2025,Manipur,1386,1259.0,124.0,1262.0
15-11-2025,Meghalaya,20,49.0,102.0,-82.0
15-11-2025,Mizoram,21,78.0,15.0,6.0
15-11-2025,Nagaland,30,139.0,42.0,-12.0
15-11-2025,Odisha,1556,4632.0,206.0,1350.0
15-11-2025,Orissa,25,37.0,4.0,21.0
15-11-2025,Pondicherry,7,25.0,0.0,7.0
15-11-2025,Puducherry,66,118.0,1.0,65.0
15-11-2025,Punjab,371,3132.0,102.0,269.0
15-11-2025,Rajasthan,1904,4271.0,1897.0,7.0
15-11-2025,Sikkim,26,26.0,13.0,13.0
15-11-2025,Tamil Nadu,4154,13155.0,529.0,3625.0
15-11-2025,Telangana,2314,5646.0,350.0,1964.0
15-11-2025,Tripura,129,625.0,92.0,37.0
15-11-2025,Uttar Pradesh,4189,17693.0,6093.0,-1904.0
15-11-2025,Uttarakhand,163,1252.0,99.0,64.0
15-11-2025,West  Bengal,0,0.0,0.0,0.0
15-11-2025,West Bangal,0,0.0,0.0,0.0
15-11-2025,West Bengal,1174,2441.0,1163.0,11.0
15-11-2025,West bengal,0,0.0,0.0,0.0
15-11-2025,Westbengal,0,0.0,0.0,0.0
15-12-2025,Andaman & Nicobar Islands,1,3.0,0.0,1.0
15-12-2025,Andaman and Nicobar Islands,3,58.0,0.0,3.0
15-12-2025,Andhra Pradesh,1671,3501.0,296.0,1375.0
15-12-2025,Arunachal Pradesh,15,8.0,4.0,11.0
15-12-2025,Assam,744,1001.0,656.0,88.0
15-12-2025,Bihar,2190,2662.0,6863.0,-4673.0
15-12-2025,Chandigarh,17,66.0,3.0,14.0
15-12-2025,Chhattisgarh,903,5949.0,481.0,422.0
15-12-2025,Dadra and Nagar Haveli,8,13.0,1.0,7.0
15-12-2025,Dadra and Nagar Haveli and Daman and Diu,1,0.0,0.0,1.0
15-12-2025,Daman & Diu,0,0.0,0.0,0.0
15-12-2025,Daman and Diu,0,0.0,1.0,-1.0
15-12-2025,Delhi,312,1211.0,178.0,134.0
15-12-2025,Goa,23,100.0,2.0,21.0
15-12-2025,Gujarat,1035,3442.0,480.0,555.0
15-12-2025,Haryana,410,3355.0,110.0,300.0
15-12-2025,Himachal Pradesh,142,609.0,15.0,127.0
15-12-2025,Jammu & Kashmir,0,0.0,0.0,0.0
15-12-2025,Jammu and Kashmir,365,1937.0,165.0,200.0
15-12-2025,Jharkhand,561,2092.0,879.0,-318.0
15-12-2025,Karnataka,548,2965.0,456.0,92.0
15-12-2025,Kerala,139,454.0,157.0,-18.0
15-12-2025,Ladakh,4,6.0,0.0,4.0
15-12-2025,Lakshadweep,0,0.0,0.0,0.0
15-12-2025,Madhya Pradesh,556,4520.0,657.0,-101.0
15-12-2025,Maharashtra,1109,7703.0,591.0,518.0
15-12-2025,Manipur,151,116.0,44.0,107.0
15-12-2025,Meghalaya,72,68.0,40.0,32.0
15-12-2025,Mizoram,12,51.0,5.0,7.0
15-12-2025,Nagaland,26,91.0,19.0,7.0
15-12-2025,Odisha,727,1850.0,192.0,535.0
15-12-2025,Orissa,17,19.0,7.0,10.0
15-12-2025,Pondicherry,1,2.0,2.0,-1.0
15-12-2025,Puducherry,6,17.0,1.0,5.0
15-12-2025,Punjab,196,1452.0,109.0,87.0
15-12-2025,Rajasthan,1620,5459.0,2231.0,-611.0
15-12-2025,Sikkim,5,9.0,7.0,-2.0
15-12-2025,Tamil Nadu,1715,5020.0,877.0,838.0
15-12-2025,Telangana,1186,2806.0,307.0,879.0
15-12-2025,Tripura,230,436.0,91.0,139.0
15-12-2025,Uttar Pradesh,6906,28874.0,9490.0,-2584.0
15-12-2025,Uttarakhand,429,6364.0,117.0,312.0
15-12-2025,WEST BENGAL,0,0.0,0.0,0.0
15-12-2025,West  Bengal,0,0.0,0.0,0.0
15-12-2025,West Bangal,0,0.0,0.0,0.0
15-12-2025,West Bengal,2748,3362.0,1580.0,1168.0
15-12-2025,West bengal,0,0.0,0.0,0.0
15-12-2025,Westbengal,0,0.0,0.0,0.0
15-12-2025,andhra pradesh,0,0.0,0.0,0.0
15-12-2025,west Bengal,0,0.0,0.0,0.0
16-09-2025,Andaman & Nicobar Islands,1,2.0,0.0,1.0
16-09-2025,Andaman and Nicobar Islands,5,83.0,0.0,5.0
16-09-2025,Andhra Pradesh,1605,3439.0,203.0,1402.0
16-09-2025,Arunachal Pradesh,97,327.0,45.0,52.0
16-09-2025,Assam,786,2565.0,389.0,397.0
16-09-2025,Bihar,2925,6318.0,2385.0,540.0
16-09-2025,Chandigarh,31,102.0,3.0,28.0
16-09-2025,Chhattisgarh,989,3021.0,220.0,769.0
16-09-2025,Dadra & Nagar Haveli,0,1.0,0.0,0.0
16-09-2025,Dadra and Nagar Haveli,64,224.0,1.0,63.0
16-09-2025,Dadra and Nagar Haveli and Daman and Diu,2,3.0,0.0,2.0
16-09-2025,Daman & Diu,0,0.0,0.0,0.0
16-09-2025,Daman and Diu,4,35.0,0.0,4.0
16-09-2025,Delhi,875,2787.0,178.0,697.0
16-09-2025,Goa,50,96.0,5.0,45.0
16-09-2025,Gujarat,2103,7138.0,620.0,1483.0
16-09-2025,Haryana,901,3999.0,103.0,798.0
16-09-2025,Himachal Pradesh,171,573.0,3.0,168.0
16-09-2025,Jammu & Kashmir,0,1.0,0.0,0.0
16-09-2025,Jammu and Kashmir,241,1376.0,59.0,182.0
16-09-2025,Jharkhand,877,3701.0,528.0,349.0
16-09-2025,Karnataka,730,2746.0,151.0,579.0
16-09-2025,Kerala,435,1500.0,136.0,299.0
16-09-2025,Ladakh,2,41.0,4.0,-2.0
16-09-2025,Lakshadweep,2,5.0,0.0,2.0
16-09-2025,Madhya Pradesh,2424,13706.0,1604.0,820.0
16-09-2025,Maharashtra,2963,62946.0,1350.0,1613.0
16-09-2025,Manipur,210,459.0,46.0,164.0
16-09-2025,Meghalaya,96,155.0,153.0,-57.0
16-09-2025,Mizoram,58,277.0,16.0,42.0
16-09-2025,Nagaland,19,126.0,54.0,-35.0
16-09-2025,ODISHA,0,0.0,0.0,0.0
16-09-2025,Odisha,1081,4815.0,344.0,737.0
16-09-2025,Orissa,19,48.0,5.0,14.0
16-09-2025,Pondicherry,13,56.0,0.0,13.0
16-09-2025,Puducherry,93,161.0,0.0,93.0
16-09-2025,Punjab,499,2598.0,115.0,384.0
16-09-2025,Rajasthan,2045,28788.0,1543.0,502.0
16-09-2025,Sikkim,17,23.0,12.0,5.0
16-09-2025,Tamil Nadu,2847,5792.0,432.0,2415.0
16-09-2025,Telangana,1664,5678.0,337.0,1327.0
16-09-2025,Tripura,118,475.0,40.0,78.0
16-09-2025,Uttar Pradesh,9596,61960.0,4911.0,4685.0
16-09-2025,Uttarakhand,336,1969.0,73.0,263.0
16-09-2025,WEST BENGAL,0,1.0,0.0,0.0
16-09-2025,West  Bengal,0,0.0,0.0,0.0
16-09-2025,West Bangal,0,0.0,0.0,0.0
16-09-2025,West Bengal,1997,5159.0,771.0,1226.0
16-09-2025,west Bengal,0,0.0,0.0,0.0
16-10-2025,Andaman & Nicobar Islands,0,2.0,0.0,0.0
16-10-2025,Andaman and Nicobar Islands,0,59.0,1.0,-1.0
16-10-2025,Andhra Pradesh,2044,2468.0,79.0,1965.0
16-10-2025,Arunachal Pradesh,91,101.0,23.0,68.0
16-10-2025,Assam,902,1645.0,299.0,603.0
16-10-2025,Bihar,5996,5922.0,1940.0,4056.0
16-10-2025,Chandigarh,49,69.0,1.0,48.0
16-10-2025,Chhattisgarh,1463,2917.0,80.0,1383.0
16-10-2025,Dadra & Nagar Haveli,4,0.0,0.0,4.0
16-10-2025,Dadra and Nagar Haveli,72,45.0,1.0,71.0
16-10-2025,Dadra and Nagar Haveli and Daman and Diu,8,3.0,0.0,8.0
16-10-2025,Daman & Diu,1,0.0,0.0,1.0
16-10-2025,Daman and Diu,7,17.0,0.0,7.0
16-10-2025,Delhi,798,1475.0,61.0,737.0
16-10-2025,Goa,46,128.0,1.0,45.0
16-10-2025,Gujarat,2672,3521.0,185.0,2487.0
16-10-2025,Haryana,1075,4478.0,36.0,1039.0
16-10-2025,Himachal Pradesh,221,2376.0,4.0,217.0
16-10-2025,Jammu & Kashmir,0,0.0,0.0,0.0
16-10-2025,Jammu and Kashmir,482,2930.0,71.0,411.0
16-10-2025,Jharkhand,1281,4755.0,449.0,832.0
16-10-2025,Karnataka,2763,4634.0,183.0,2580.0
16-10-2025,Kerala,1131,1138.0,170.0,961.0
16-10-2025,Ladakh,8,15.0,1.0,7.0
16-10-2025,Lakshadweep,5,18.0,0.0,5.0
16-10-2025,Madhya Pradesh,3633,9457.0,488.0,3145.0
16-10-2025,Maharashtra,4499,13358.0,514.0,3985.0
16-10-2025,Manipur,431,698.0,70.0,361.0
16-10-2025,Meghalaya,136,177.0,123.0,13.0
16-10-2025,Mizoram,67,139.0,8.0,59.0
16-10-2025,Nagaland,139,288.0,77.0,62.0
16-10-2025,ODISHA,0,0.0,0.0,0.0
16-10-2025,Odisha,2416,3913.0,247.0,2169.0
16-10-2025,Orissa,47,37.0,3.0,44.0
16-10-2025,Pondicherry,15,24.0,0.0,15.0
16-10-2025,Puducherry,81,82.0,2.0,79.0
16-10-2025,Punjab,675,2421.0,72.0,603.0
16-10-2025,Rajasthan,2286,7050.0,718.0,1568.0
16-10-2025,Sikkim,27,81.0,10.0,17.0
16-10-2025,Tamil Nadu,3669,7396.0,317.0,3352.0
16-10-2025,Telangana,2377,5405.0,233.0,2144.0
16-10-2025,Tripura,89,316.0,26.0,63.0
16-10-2025,Uttar Pradesh,8042,29809.0,3378.0,4664.0
16-10-2025,Uttarakhand,471,1675.0,58.0,413.0
16-10-2025,WEST BENGAL,0,0.0,0.0,0.0
16-10-2025,WESTBENGAL,0,0.0,0.0,0.0
16-10-2025,West Bangal,0,0.0,0.0,0.0
16-10-2025,West Bengal,2835,2789.0,795.0,2040.0
16-10-2025,Westbengal,0,0.0,0.0,0.0
16-11-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
16-11-2025,Andaman and Nicobar Islands,2,11.0,0.0,2.0
16-11-2025,Andhra Pradesh,2158,1596.0,103.0,2055.0
16-11-2025,Arunachal Pradesh,17,53.0,8.0,9.0
16-11-2025,Assam,317,911.0,379.0,-62.0
16-11-2025,Bihar,1122,7203.0,1541.0,-419.0
16-11-2025,Chandigarh,23,107.0,2.0,21.0
16-11-2025,Chhattisgarh,509,6398.0,189.0,320.0
16-11-2025,Dadra and Nagar Haveli,14,26.0,0.0,14.0
16-11-2025,Dadra and Nagar Haveli and Daman and Diu,2,6.0,2.0,0.0
16-11-2025,Daman & Diu,0,0.0,0.0,0.0
16-11-2025,Daman and Diu,0,0.0,0.0,0.0
16-11-2025,Delhi,336,2745.0,125.0,211.0
16-11-2025,Goa,22,74.0,1.0,21.0
16-11-2025,Gujarat,1265,1063.0,513.0,752.0
16-11-2025,Haryana,477,4259.0,74.0,403.0
16-11-2025,Himachal Pradesh,73,1097.0,7.0,66.0
16-11-2025,Jammu & Kashmir,0,0.0,0.0,0.0
16-11-2025,Jammu and Kashmir,289,1864.0,105.0,184.0
16-11-2025,Jharkhand,342,3124.0,627.0,-285.0
16-11-2025,Karnataka,512,1190.0,117.0,395.0
16-11-2025,Kerala,226,1341.0,95.0,131.0
16-11-2025,Ladakh,4,6.0,1.0,3.0
16-11-2025,Lakshadweep,2,7.0,0.0,2.0
16-11-2025,Madhya Pradesh,376,7022.0,328.0,48.0
16-11-2025,Maharashtra,619,6671.0,243.0,376.0
16-11-2025,Manipur,258,412.0,20.0,238.0
16-11-2025,Meghalaya,10,8.0,36.0,-26.0
16-11-2025,Mizoram,10,8.0,6.0,4.0
16-11-2025,Nagaland,16,40.0,22.0,-6.0
16-11-2025,Odisha,646,709.0,163.0,483.0
16-11-2025,Orissa,16,3.0,10.0,6.0
16-11-2025,Pondicherry,1,6.0,0.0,1.0
16-11-2025,Puducherry,16,57.0,3.0,13.0
16-11-2025,Punjab,167,743.0,89.0,78.0
16-11-2025,Rajasthan,496,7790.0,1309.0,-813.0
16-11-2025,Sikkim,0,8.0,15.0,-15.0
16-11-2025,Tamil Nadu,1788,3830.0,427.0,1361.0
16-11-2025,Telangana,1314,840.0,117.0,1197.0
16-11-2025,Tripura,16,179.0,40.0,-24.0
16-11-2025,Uttar Pradesh,1520,26621.0,2286.0,-766.0
16-11-2025,Uttarakhand,95,2359.0,17.0,78.0
16-11-2025,West  Bengal,0,0.0,0.0,0.0
16-11-2025,West Bengal,510,1027.0,379.0,131.0
16-11-2025,west Bengal,0,0.0,0.0,0.0
16-12-2025,Andaman & Nicobar Islands,0,2.0,0.0,0.0
16-12-2025,Andaman and Nicobar Islands,8,70.0,0.0,8.0
16-12-2025,Andhra Pradesh,2027,7497.0,0.0,2027.0
16-12-2025,Arunachal Pradesh,36,97.0,0.0,36.0
16-12-2025,Assam,628,3456.0,0.0,628.0
16-12-2025,Bihar,4721,13136.0,0.0,4721.0
16-12-2025,Chandigarh,36,137.0,0.0,36.0
16-12-2025,Chhattisgarh,1933,19837.0,0.0,1933.0
16-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
16-12-2025,Dadra and Nagar Haveli,21,43.0,0.0,21.0
16-12-2025,Dadra and Nagar Haveli and Daman and Diu,5,3.0,0.0,5.0
16-12-2025,Daman & Diu,2,3.0,0.0,2.0
16-12-2025,Daman and Diu,6,16.0,0.0,6.0
16-12-2025,Darbhanga,0,0.0,0.0,0.0
16-12-2025,Delhi,532,3832.0,0.0,532.0
16-12-2025,Goa,12,343.0,0.0,12.0
16-12-2025,Gujarat,2128,10189.0,0.0,2128.0
16-12-2025,Haryana,689,6446.0,0.0,689.0
16-12-2025,Himachal Pradesh,191,1249.0,0.0,191.0
16-12-2025,Jammu & Kashmir,0,2.0,0.0,0.0
16-12-2025,Jammu and Kashmir,596,4929.0,0.0,596.0
16-12-2025,Jharkhand,1545,6009.0,0.0,1545.0
16-12-2025,Karnataka,1939,9980.0,0.0,1939.0
16-12-2025,Kerala,401,2972.0,0.0,401.0
16-12-2025,Ladakh,12,21.0,0.0,12.0
16-12-2025,Lakshadweep,4,5.0,0.0,4.0
16-12-2025,Madhya Pradesh,2194,17784.0,0.0,2194.0
16-12-2025,Maharashtra,2213,26110.0,0.0,2213.0
16-12-2025,Manipur,373,618.0,0.0,373.0
16-12-2025,Meghalaya,105,318.0,0.0,105.0
16-12-2025,Mizoram,19,155.0,0.0,19.0
16-12-2025,Nagaland,35,198.0,0.0,35.0
16-12-2025,Odisha,1122,8729.0,0.0,1122.0
16-12-2025,Orissa,18,84.0,0.0,18.0
16-12-2025,Pondicherry,1,60.0,0.0,1.0
16-12-2025,Puducherry,36,174.0,0.0,36.0
16-12-2025,Punjab,414,6115.0,0.0,414.0
16-12-2025,Rajasthan,3506,16773.0,0.0,3506.0
16-12-2025,Sikkim,15,51.0,0.0,15.0
16-12-2025,Tamil Nadu,1971,13588.0,0.0,1971.0
16-12-2025,Telangana,1397,7937.0,0.0,1397.0
16-12-2025,Tripura,193,869.0,0.0,193.0
16-12-2025,Uttar Pradesh,8446,47587.0,0.0,8446.0
16-12-2025,Uttarakhand,416,11371.0,0.0,416.0
16-12-2025,WEST BENGAL,0,0.0,0.0,0.0
16-12-2025,WESTBENGAL,0,0.0,0.0,0.0
16-12-2025,West Bangal,0,2.0,0.0,0.0
16-12-2025,West Bengal,2088,9522.0,0.0,2088.0
16-12-2025,West bengal,0,0.0,0.0,0.0
16-12-2025,Westbengal,0,0.0,0.0,0.0
17-09-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
17-09-2025,Andaman and Nicobar Islands,3,71.0,0.0,3.0
17-09-2025,Andhra Pradesh,1099,3117.0,125.0,974.0
17-09-2025,Arunachal Pradesh,39,124.0,11.0,28.0
17-09-2025,Assam,404,1472.0,257.0,147.0
17-09-2025,Bihar,1227,2597.0,966.0,261.0
17-09-2025,Chandigarh,20,56.0,1.0,19.0
17-09-2025,Chhattisgarh,513,2030.0,119.0,394.0
17-09-2025,Dadra & Nagar Haveli,0,2.0,0.0,0.0
17-09-2025,Dadra and Nagar Haveli,21,208.0,3.0,18.0
17-09-2025,Dadra and Nagar Haveli and Daman and Diu,2,0.0,0.0,2.0
17-09-2025,Daman & Diu,1,1.0,0.0,1.0
17-09-2025,Daman and Diu,3,41.0,0.0,3.0
17-09-2025,Delhi,451,2414.0,189.0,262.0
17-09-2025,Goa,17,106.0,2.0,15.0
17-09-2025,Gujarat,913,4980.0,533.0,380.0
17-09-2025,Haryana,544,3209.0,57.0,487.0
17-09-2025,Himachal Pradesh,182,1024.0,20.0,162.0
17-09-2025,Jammu & Kashmir,0,0.0,0.0,0.0
17-09-2025,Jammu and Kashmir,290,1830.0,85.0,205.0
17-09-2025,Jharkhand,540,1229.0,272.0,268.0
17-09-2025,Karnataka,1262,4936.0,255.0,1007.0
17-09-2025,Kerala,904,2088.0,194.0,710.0
17-09-2025,Ladakh,6,67.0,2.0,4.0
17-09-2025,Lakshadweep,3,11.0,0.0,3.0
17-09-2025,Madhya Pradesh,3332,13748.0,1800.0,1532.0
17-09-2025,Maharashtra,3376,61306.0,1297.0,2079.0
17-09-2025,Manipur,181,324.0,59.0,122.0
17-09-2025,Meghalaya,107,168.0,167.0,-60.0
17-09-2025,Mizoram,36,402.0,19.0,17.0
17-09-2025,Nagaland,29,253.0,43.0,-14.0
17-09-2025,Odisha,851,3254.0,258.0,593.0
17-09-2025,Orissa,22,35.0,4.0,18.0
17-09-2025,Pondicherry,9,23.0,2.0,7.0
17-09-2025,Puducherry,115,161.0,1.0,114.0
17-09-2025,Punjab,529,2547.0,114.0,415.0
17-09-2025,Rajasthan,2374,24552.0,1530.0,844.0
17-09-2025,Sikkim,7,16.0,9.0,-2.0
17-09-2025,Tamil Nadu,3320,5027.0,430.0,2890.0
17-09-2025,Telangana,1490,4329.0,260.0,1230.0
17-09-2025,Tripura,12,37.0,4.0,8.0
17-09-2025,Uttar Pradesh,11021,52715.0,4818.0,6203.0
17-09-2025,Uttarakhand,373,1888.0,64.0,309.0
17-09-2025,WEST BENGAL,0,0.0,0.0,0.0
17-09-2025,West Bangal,0,0.0,0.0,0.0
17-09-2025,West Bengal,1880,4294.0,776.0,1104.0
17-09-2025,andhra pradesh,0,0.0,0.0,0.0
17-10-2025,Andaman & Nicobar Islands,1,5.0,0.0,1.0
17-10-2025,Andaman and Nicobar Islands,3,50.0,1.0,2.0
17-10-2025,Andhra Pradesh,2263,5204.0,205.0,2058.0
17-10-2025,Arunachal Pradesh,94,332.0,42.0,52.0
17-10-2025,Assam,707,4386.0,566.0,141.0
17-10-2025,Bihar,3755,10264.0,8103.0,-4348.0
17-10-2025,Chandigarh,17,126.0,6.0,11.0
17-10-2025,Chhattisgarh,640,4663.0,434.0,206.0
17-10-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
17-10-2025,Dadra and Nagar Haveli,20,43.0,2.0,18.0
17-10-2025,Dadra and Nagar Haveli and Daman and Diu,8,1.0,0.0,8.0
17-10-2025,Daman & Diu,1,2.0,0.0,1.0
17-10-2025,Daman and Diu,2,10.0,0.0,2.0
17-10-2025,Delhi,304,1590.0,264.0,40.0
17-10-2025,Goa,28,269.0,4.0,24.0
17-10-2025,Gujarat,1702,3949.0,516.0,1186.0
17-10-2025,Haryana,434,4291.0,133.0,301.0
17-10-2025,Himachal Pradesh,170,2310.0,17.0,153.0
17-10-2025,Jammu & Kashmir,0,0.0,0.0,0.0
17-10-2025,Jammu and Kashmir,252,4135.0,243.0,9.0
17-10-2025,Jharkhand,783,3371.0,1662.0,-879.0
17-10-2025,Karnataka,1299,4166.0,426.0,873.0
17-10-2025,Kerala,568,835.0,290.0,278.0
17-10-2025,Ladakh,0,12.0,1.0,-1.0
